Experiment,Grid,lookahead,Path cost,Number of expanded nodes,Number of searches,Memory consumption (MB),Execution time (s)
9,32,90,234.9360748630713,2777,31,5.00390625,0.09648585319519043
9,33,90,215.62236636408642,2695,30,5.00390625,0.09928655624389648
9,34,90,203.76450198781743,2060,23,5.00390625,0.08130431175231934
9,35,90,202.3086578651016,2519,28,5.00390625,0.08385729789733887
9,36,90,317.3208511739217,3097,35,5.00390625,0.0970311164855957
9,37,90,34.97056274847714,179,2,5.00390625,0.054431915283203125
9,38,90,237.27922061357887,2668,30,5.00390625,0.07397127151489258
9,39,90,210.93607486307118,2872,32,5.00390625,0.08026790618896484
9,40,90,173.93607486307104,1389,16,5.00390625,0.06696534156799316
9,41,90,181.76450198781728,1611,18,5.00390625,0.06658196449279785
9,42,90,205.681240867132,2220,25,5.00390625,0.07362771034240723
9,43,90,347.9015869776659,3315,37,5.00390625,0.09041929244995117
9,44,90,77.76955262170043,781,9,5.00390625,0.0570375919342041
9,45,90,202.30865786510162,2790,31,5.00390625,0.07851457595825195
9,46,90,162.96551211459388,1461,17,5.00390625,0.06661438941955566
9,47,90,328.0071426749371,3179,36,5.00390625,0.10408806800842285
9,48,90,11.071067811865476,31,1,5.00390625,0.043994903564453125
9,49,90,138.09545442950494,1616,18,5.00390625,0.057881832122802734
9,50,90,132.33809511662417,1223,14,5.00390625,0.07067370414733887
9,51,90,173.78174593052034,1974,22,5.00390625,0.0675041675567627
9,52,90,52.6274169979695,334,4,5.00390625,0.048995018005371094
9,53,90,84.66904755831209,853,10,5.00390625,0.05276131629943848
9,54,90,271.0487732352795,3020,34,5.00390625,0.08567929267883301
9,55,90,120.61017305526632,1074,12,5.00390625,0.0508882999420166
9,56,90,182.82337649086307,2418,27,5.00390625,0.08010292053222656
9,57,90,306.8183258569804,2995,34,5.00390625,0.08119654655456543
9,58,90,201.86500705120577,2855,32,5.00390625,0.09238791465759277
9,59,90,183.58073580374372,1759,20,5.00390625,0.06600046157836914
9,60,90,75.98275605729684,708,8,5.00390625,0.05518317222595215
9,61,90,294.291413922399,3740,42,5.00390625,0.0985102653503418
9,62,90,103.95331880577396,962,11,5.00390625,0.05552530288696289
9,63,90,184.03657992645944,1568,18,5.00390625,0.06290340423583984
9,64,90,313.77669529663757,3927,44,5.00390625,0.10071849822998047
9,65,90,256.47518010647246,1918,22,5.00390625,0.07285308837890625
9,66,90,322.1198410471452,4038,45,5.00390625,0.10099267959594727
9,67,90,84.6690475583121,943,11,5.00390625,0.053980350494384766
9,68,90,176.6101730552665,2067,23,5.00390625,0.0696406364440918
9,69,90,238.3624817342643,2037,23,5.00390625,0.07035517692565918
9,70,90,47.38477631085023,306,4,5.00390625,0.04835057258605957
9,71,90,192.93607486307116,2203,25,5.00390625,0.07499408721923828
9,72,90,59.083261120685194,268,3,5.00390625,0.03211259841918945
9,73,90,212.03657992645947,2228,25,5.00390625,0.06654596328735352
9,74,90,91.18376618407353,960,11,5.00390625,0.06640863418579102
9,75,90,104.09545442950488,637,8,5.00390625,0.04999589920043945
9,76,90,341.8305191658003,3593,40,5.00390625,0.08770346641540527
9,77,90,111.53910524340084,1060,12,5.00390625,0.06650781631469727
9,78,90,13.899494936611667,43,1,5.00390625,0.041611433029174805
9,79,90,249.17871555019067,3057,34,5.00390625,0.09014773368835449
9,80,90,240.73506473629476,2630,30,5.00390625,0.0731191635131836
9,81,90,84.22539674441612,525,6,5.00390625,0.05815553665161133
9,82,90,121.26702730475867,1050,12,5.00390625,0.05136466026306152
9,83,90,68.11269837220807,760,9,5.00390625,0.07930374145507812
9,84,90,171.06601717798216,1583,18,5.00390625,0.06478118896484375
9,85,90,209.49242404917527,2053,23,5.00390625,0.07282376289367676
9,86,90,105.98275605729683,919,11,5.00390625,0.04900836944580078
9,87,90,233.5340546095181,2047,23,5.00390625,0.07403063774108887
9,88,90,285.63455967290656,2478,28,5.00390625,0.07895612716674805
9,89,90,430.19805153394793,4617,52,4.95703125,0.10681319236755371
9,90,90,211.2375900532361,2484,28,5.00390625,0.08169269561767578
9,91,90,264.9360748630713,3236,36,5.00390625,0.08127236366271973
9,92,90,351.47518010647286,3924,44,5.00390625,0.10422396659851074
9,93,90,329.0315292925769,2951,33,5.00390625,0.09427332878112793
9,94,90,79.8406204335659,714,8,5.00390625,0.0554041862487793
9,95,90,110.88225099390847,789,9,5.00390625,0.0570828914642334
9,96,90,304.3330444827416,4022,45,5.00390625,0.10335779190063477
9,97,90,18.313708498984763,39,1,5.00390625,0.042462825775146484
9,98,90,82.42640687119281,963,11,5.00390625,0.05673861503601074
9,99,90,85.56854249492375,936,11,5.00390625,0.06265377998352051
9,100,90,15.071067811865476,32,1,5.00390625,0.044243574142456055
10,1,100,242.17871555019062,3255,33,5.00390625,0.09414386749267578
10,2,100,184.02438661763958,2268,23,5.00390625,0.07846570014953613
10,3,100,155.7523086789974,1628,17,5.00390625,0.06580853462219238
10,4,100,172.72287142747456,1573,16,5.00390625,0.0654306411743164
10,5,100,281.91883092036846,2772,28,5.00390625,0.09326744079589844
10,6,100,180.26702730475887,2263,23,5.00390625,0.06624293327331543
10,7,100,125.75230867899724,1087,11,5.00390625,0.07553768157958984
10,8,100,85.91168824543138,936,10,5.00390625,0.05691385269165039
10,9,100,220.37972567696715,3286,33,5.00390625,0.08998703956604004
10,10,100,93.39696961966993,774,8,5.00390625,0.051993608474731445
10,11,100,129.95331880577396,1698,17,5.00390625,0.06609034538269043
10,12,100,256.49242404917544,3162,32,5.00390625,0.09650731086730957
10,13,100,161.85281374238576,1850,19,5.00390625,0.06799769401550293
10,14,100,134.36753236814707,1531,16,5.00390625,0.05468249320983887
10,15,100,143.89444430272832,1279,13,5.00390625,0.07609295845031738
10,16,100,169.82337649086287,2355,24,5.00390625,0.07498002052307129
10,17,100,284.46298679765266,3095,31,5.00390625,0.09435224533081055
10,18,100,237.22034611053334,2593,26,5.00390625,0.08551025390625
10,19,100,207.7350647362946,2459,25,5.00390625,0.08213949203491211
10,20,100,264.1614716074878,2850,29,5.00390625,0.08845973014831543
10,21,100,190.86500705120568,1986,20,5.00390625,0.07075095176696777
10,22,100,135.39696961966996,1150,12,5.00390625,0.06454825401306152
10,23,100,219.48023074035552,2326,24,5.00390625,0.08910441398620605
10,24,100,133.56854249492375,1775,18,5.00390625,0.06759119033813477
10,25,100,227.53405460951802,2440,25,5.00390625,0.08919596672058105
10,26,100,271.66399692442917,3095,31,5.00390625,0.0888681411743164
10,27,100,266.67619023324926,3159,32,5.00390625,0.0899808406829834
10,28,100,286.30360723121885,2697,27,5.00390625,0.07582759857177734
10,29,100,325.4751801064727,3641,37,5.00390625,0.11107230186462402
10,30,100,124.88225099390847,1484,15,5.00390625,0.06744003295898438
10,31,100,103.49747468305826,1131,12,5.00390625,0.061254024505615234
10,32,100,234.69343417595206,2813,29,5.00390625,0.0761878490447998
10,33,100,227.72287142747481,3133,32,5.00390625,0.09754371643066406
10,34,100,199.86500705120565,1900,19,5.00390625,0.0705111026763916
10,35,100,198.89444430272846,2387,24,5.00390625,0.08049821853637695
10,36,100,328.29141392239893,3884,39,5.00390625,0.10312914848327637
10,37,100,34.97056274847714,175,2,5.00390625,0.04549980163574219
10,38,100,237.62236636408653,2581,26,5.00390625,0.08248090744018555
10,39,100,210.10764773832503,3195,32,5.00390625,0.08112883567810059
10,40,100,175.10764773832483,1454,15,5.00390625,0.0643000602722168
10,41,100,187.17871555019045,1957,20,5.00390625,0.07379984855651855
10,42,100,190.7106781186548,1791,18,5.00390625,0.07230138778686523
10,43,100,340.87214972614305,3291,33,5.00390625,0.08687210083007812
10,44,100,74.69848480983497,658,7,5.00390625,0.08453989028930664
10,45,100,199.823376490863,3066,31,5.00390625,0.08654189109802246
10,46,100,165.06601717798225,1853,19,5.00390625,0.07608914375305176
10,47,100,344.39191898578724,3866,39,5.00390625,0.09999752044677734
10,48,100,11.071067811865476,31,1,5.00390625,0.031363487243652344
10,49,100,130.58073580374344,1481,15,5.00390625,0.04747509956359863
10,50,100,128.68124086713178,1342,14,5.00390625,0.04825735092163086
10,51,100,171.19595949289334,1772,18,5.00390625,0.07105326652526855
10,52,100,55.45584412271569,492,5,5.00390625,0.0394139289855957
10,53,100,83.254833995939,787,8,5.00390625,0.05049252510070801
10,54,100,271.6345596729064,3948,40,5.00390625,0.0979011058807373
10,55,100,123.4386001800125,1396,14,5.00390625,0.048531293869018555
10,56,100,188.7228714274747,2779,28,5.00390625,0.08199548721313477
10,57,100,305.7472580451147,3366,34,5.00390625,0.09769225120544434
10,58,100,195.62236636408645,2852,29,5.00390625,0.08438754081726074
10,59,100,190.65180361560914,1739,18,5.00390625,0.07675337791442871
10,60,100,74.56854249492375,595,6,5.00390625,0.049738168716430664
10,61,100,309.26197667087627,4645,47,5.00390625,0.11548352241516113
10,62,100,100.53910524340085,758,8,5.00390625,0.04343867301940918
10,63,100,200.2792206135788,2492,25,5.00390625,0.07809257507324219
10,64,100,314.26197667087615,4699,47,5.00390625,0.10659337043762207
10,65,100,255.98989873223388,2279,23,5.00390625,0.09197807312011719
10,66,100,329.61731573020376,4476,45,5.00390625,0.11298537254333496
10,67,100,79.94112549695424,782,8,5.00390625,0.0559229850769043
10,68,100,173.3380951166244,1994,20,5.00390625,0.07343816757202148
10,69,100,241.19090885901056,2593,26,5.00390625,0.0834815502166748
10,70,100,50.21320343559643,535,6,5.00390625,0.04899430274963379
10,71,100,191.52186130069802,2035,21,5.00390625,0.05768561363220215
10,72,100,59.083261120685194,287,3,5.00390625,0.046090126037597656
10,73,100,217.00714267493674,2635,27,5.00390625,0.08298015594482422
10,74,100,86.0121933088197,845,9,5.00390625,0.03983259201049805
10,75,100,108.33809511662416,938,10,5.00390625,0.057973384857177734
10,76,100,356.6589462905465,4088,41,5.00390625,0.1079409122467041
10,77,100,111.63961030678921,1097,11,5.00390625,0.06501030921936035
10,78,100,13.899494936611667,43,1,5.00390625,0.044893741607666016
10,79,100,251.90663761154855,3372,34,5.00390625,0.09478116035461426
10,80,100,236.2497833620561,2794,28,5.00390625,0.08576440811157227
10,81,100,86.81118318204302,655,7,5.00390625,0.05155181884765625
10,82,100,120.92388155425107,1265,13,5.00390625,0.06047177314758301
10,83,100,68.69848480983498,618,7,5.00390625,0.052900075912475586
10,84,100,165.55129855222074,1572,16,5.00390625,0.06499481201171875
10,85,100,211.49242404917533,1891,19,5.00390625,0.07070612907409668
10,86,100,111.88225099390849,1434,15,5.00390625,0.06504082679748535
10,87,100,235.87720036002577,2366,24,5.00390625,0.08255219459533691
10,88,100,296.01933598375695,3055,31,5.00390625,0.09860801696777344
10,89,100,425.068109219037,3859,39,5.00390625,0.1200249195098877
10,90,100,222.20815280171334,2980,30,5.00390625,0.09199929237365723
10,91,100,273.8061325481604,4168,42,5.00390625,0.12596559524536133
10,92,100,340.7472580451148,4100,41,5.00390625,0.20842504501342773
10,93,100,338.44574285494997,3680,37,5.00390625,0.10983586311340332
10,94,100,81.0121933088197,745,8,5.00390625,0.05999922752380371
10,95,100,120.53910524340084,1190,12,5.00390625,0.06340432167053223
10,96,100,278.149278298668,3576,36,5.00390625,0.10338521003723145
10,97,100,18.313708498984763,39,1,5.00390625,0.04726576805114746
10,98,100,80.18376618407352,794,8,5.00390625,0.062361955642700195
10,99,100,86.15432893255065,851,9,5.00390625,0.04414105415344238
10,100,100,15.071067811865476,32,1,5.00390625,0.03847980499267578
11,1,110,241.00714267493683,3513,32,5.00390625,0.12435722351074219
11,2,110,187.92388155425127,2384,22,5.00390625,0.07335114479064941
11,3,110,149.99494936611663,1251,12,5.00390625,0.058310747146606445
11,4,110,173.79393923934003,1837,17,5.00390625,0.07477641105651855
11,5,110,280.98989873223405,2631,24,5.00390625,0.12014126777648926
11,6,110,190.0660171779823,2838,26,5.00390625,0.10441899299621582
11,7,110,127.16652224137034,1228,12,5.00390625,0.06356096267700195
11,8,110,82.254833995939,978,9,5.00390625,0.05910539627075195
11,9,110,218.5218613006981,3516,32,5.00390625,0.09847474098205566
11,10,110,93.39696961966993,867,8,5.00390625,0.06887245178222656
11,11,110,121.81118318204301,1416,13,5.00390625,0.06699442863464355
11,12,110,257.6639969244292,3365,31,5.00390625,0.08749103546142578
11,13,110,157.71067811865476,1707,16,5.00390625,0.08496785163879395
11,14,110,134.95331880577396,1525,14,5.00390625,0.07391691207885742
11,15,110,147.89444430272835,1430,13,5.00390625,0.06778359413146973
11,16,110,167.58073580374364,2070,19,5.00390625,0.08280444145202637
11,17,110,278.4629867976527,3137,29,5.00390625,0.09493589401245117
11,18,110,238.1909088590105,2706,25,5.00390625,0.08589625358581543
11,19,110,203.49242404917527,2256,21,5.00390625,0.07908940315246582
11,20,110,257.67619023324914,2590,24,5.00390625,0.08393192291259766
11,21,110,190.86500705120565,2174,20,5.00390625,0.08618426322937012
11,22,110,139.53910524340088,1760,16,5.00390625,0.07643961906433105
11,23,110,225.72287142747484,2864,27,5.00390625,0.09346675872802734
11,24,110,131.0832611206852,1409,13,5.00390625,0.0691535472869873
11,25,110,225.04877323527944,2688,25,5.00390625,0.08745598793029785
11,26,110,268.97770542341397,3067,28,5.00390625,0.09715652465820312
11,27,110,273.26197667087615,3446,32,5.00390625,0.09862709045410156
11,28,110,288.989898732234,3143,29,5.00390625,0.09649968147277832
11,29,110,319.4751801064727,3881,36,5.00390625,0.1072990894317627
11,30,110,124.88225099390849,1758,16,5.00390625,0.06954288482666016
11,31,110,106.56854249492373,1390,13,5.00390625,0.06261873245239258
11,32,110,244.69343417595206,3684,34,5.00390625,0.10272479057312012
11,33,110,217.03657992645952,3394,31,5.00390625,0.10328006744384766
11,34,110,206.24978336205595,2609,24,5.00390625,0.08291912078857422
11,35,110,203.379725676967,3051,28,5.00390625,0.08292007446289062
11,36,110,340.91883092036863,4771,44,5.00390625,0.13810396194458008
11,37,110,34.97056274847714,186,2,5.00390625,0.04640674591064453
11,38,110,236.693434175952,2588,24,5.00390625,0.08845353126525879
11,39,110,196.9949493661168,2174,20,5.00390625,0.08144235610961914
11,40,110,179.10764773832486,1614,15,5.00390625,0.06727266311645508
11,41,110,183.42135623730974,1971,18,5.00390625,0.08422088623046875
11,42,110,197.1959594928934,2038,19,5.00390625,0.0758371353149414
11,43,110,346.0437226013969,4041,37,5.00390625,0.11113309860229492
11,44,110,78.59797974644663,1090,10,5.00390625,0.05767321586608887
11,45,110,193.96551211459405,3002,28,5.00390625,0.09358453750610352
11,46,110,160.48023074035532,1618,15,5.00390625,0.0729210376739502
11,47,110,342.97770542341425,4447,41,5.00390625,0.10481429100036621
11,48,110,11.071067811865476,31,1,5.00390625,0.04561758041381836
11,49,110,137.1665222413704,1618,15,5.00390625,0.06447386741638184
11,50,110,129.50966799187796,1414,13,5.00390625,0.05963301658630371
11,51,110,176.36753236814718,2193,20,5.00390625,0.06728148460388184
11,52,110,52.62741699796949,494,5,5.00390625,0.04727458953857422
11,53,110,83.8406204335659,929,9,5.00390625,0.05659341812133789
11,54,110,270.4629867976527,3612,33,5.00390625,0.12853145599365234
11,55,110,126.26702730475868,1529,14,5.00390625,0.06653213500976562
11,56,110,185.55129855222089,2588,24,5.00390625,0.08124709129333496
11,57,110,309.54624791833817,3619,33,5.00390625,0.10057497024536133
11,58,110,197.96551211459396,2787,26,5.00390625,0.08494734764099121
11,59,110,188.06601717798225,2365,22,5.00390625,0.07999587059020996
11,60,110,74.91168824543139,741,7,5.00390625,0.05344676971435547
11,61,110,297.46298679765283,4916,45,5.00390625,0.1383364200592041
11,62,110,105.95331880577395,1181,11,5.00390625,0.06235551834106445
11,63,110,182.48023074035535,1690,16,5.00390625,0.07151985168457031
11,64,110,322.8477631085031,5347,49,5.00390625,0.12702584266662598
11,65,110,257.6467529817263,2118,20,5.00390625,0.07752847671508789
11,66,110,315.29141392239916,4276,39,5.00390625,0.09864997863769531
11,67,110,76.52691193458116,755,7,5.00390625,0.07538700103759766
11,68,110,178.55129855222083,2475,23,5.00390625,0.07093572616577148
11,69,110,240.84776310850293,2455,23,5.00390625,0.08800172805786133
11,70,110,49.04163056034262,625,6,5.00390625,0.05598640441894531
11,71,110,184.00714267493663,1629,15,5.00390625,0.060175180435180664
11,72,110,61.669047558312094,522,5,5.00390625,0.05008649826049805
11,73,110,215.30865786510165,3021,28,5.00390625,0.0913848876953125
11,74,110,86.254833995939,818,8,5.00390625,0.06189727783203125
11,75,110,104.68124086713179,842,8,5.00390625,0.04858994483947754
11,76,110,356.07315985291956,4231,39,5.00390625,0.12352204322814941
11,77,110,105.88225099390849,872,8,5.00390625,0.05806326866149902
11,78,110,13.899494936611667,43,1,5.00390625,0.04101896286010742
11,79,110,255.80613254816032,3547,33,5.00390625,0.10761594772338867
11,80,110,243.07821048680225,3520,32,5.00390625,0.11101436614990234
11,81,110,88.81118318204302,796,8,5.00390625,0.06573319435119629
11,82,110,122.09545442950487,1281,12,5.00390625,0.0571284294128418
11,83,110,67.52691193458115,762,7,5.00390625,0.06632256507873535
11,84,110,172.37972567696698,1833,17,5.00390625,0.07374119758605957
11,85,110,209.1492782986677,2066,19,5.00390625,0.07564878463745117
11,86,110,105.49747468305826,1183,11,5.00390625,0.05899333953857422
11,87,110,230.01933598375672,2259,21,5.00390625,0.0738990306854248
11,88,110,300.26197667087615,3269,30,5.00390625,0.10515284538269043
11,89,110,422.5828278447984,4284,39,5.00390625,0.11595582962036133
11,90,110,217.9655121145941,3269,30,5.00390625,0.0944833755493164
11,91,110,263.42135623731,3806,35,5.00390625,0.09298396110534668
11,92,110,342.6051224213839,3991,37,5.00390625,0.11718344688415527
11,93,110,331.51681066681556,3814,35,5.00390625,0.09737014770507812
11,94,110,78.42640687119281,545,5,5.00390625,0.06867408752441406
11,95,110,114.6396103067892,1038,10,5.00390625,0.0589907169342041
11,96,110,288.4335495461298,3850,35,5.00390625,0.09765338897705078
11,97,110,18.313708498984763,39,1,5.00390625,0.04759502410888672
11,98,110,83.254833995939,1094,10,5.00390625,0.059506893157958984
11,99,110,83.81118318204302,866,8,5.00390625,0.04287242889404297
11,100,110,15.071067811865476,32,1,5.00390625,0.044487953186035156
12,1,120,239.49242404917544,3800,32,5.00390625,0.10546684265136719
12,2,120,191.62236636408633,2657,23,5.00390625,0.08361482620239258
12,3,120,156.58073580374358,2031,17,5.00390625,0.07794404029846191
12,4,120,178.72287142747462,1953,17,5.00390625,0.07907986640930176
12,5,120,284.74725804511473,3337,28,5.00390625,0.09581756591796875
12,6,120,184.40916292848982,2692,23,5.00390625,0.0883171558380127
12,7,120,128.33809511662415,1200,10,5.00390625,0.0620121955871582
12,8,120,82.254833995939,959,8,5.00390625,0.05936837196350098
12,9,120,217.69343417595192,3316,28,5.00390625,0.09965372085571289
12,10,120,95.39696961966993,918,8,5.00390625,0.06052207946777344
12,11,120,132.8822509939085,2148,18,5.00390625,0.06768298149108887
12,12,120,255.66399692442923,3254,28,5.00390625,0.10257959365844727
12,13,120,165.26702730475878,2396,20,5.00390625,0.08663606643676758
12,14,120,132.02438661763944,1422,12,5.00390625,0.06943869590759277
12,15,120,146.23759005323595,1383,12,5.00390625,0.07240796089172363
12,16,120,170.40916292848982,2579,22,5.00390625,0.09540438652038574
12,17,120,280.46298679765266,3689,31,5.00390625,0.11032795906066895
12,18,120,228.53405460951817,2442,21,5.00390625,0.08604645729064941
12,19,120,199.4924240491753,2267,19,5.00390625,0.07888412475585938
12,20,120,255.33304448274154,2352,20,5.00390625,0.08944320678710938
12,21,120,198.62236636408636,2389,20,5.00390625,0.07753944396972656
12,22,120,149.43860018001257,2487,21,5.00390625,0.07988500595092773
12,23,120,225.48023074035547,3429,29,5.00390625,0.11680102348327637
12,24,120,135.46803743153538,2036,17,5.00390625,0.07588481903076172
12,25,120,228.94826817189121,2955,25,5.00390625,0.09057307243347168
12,26,120,264.7350647362947,2846,24,5.00390625,0.08699393272399902
12,27,120,257.5634918610409,3119,26,5.00390625,0.08592104911804199
12,28,120,282.4041122946071,2703,23,5.00390625,0.09907698631286621
12,29,120,327.3746750430845,4514,38,5.00390625,0.12384271621704102
12,30,120,126.88225099390847,1794,15,5.00390625,0.07124805450439453
12,31,120,108.22539674441609,1279,11,5.00390625,0.06098818778991699
12,32,120,231.62236636408645,3099,26,5.00390625,0.09089279174804688
12,33,120,216.2081528017133,3092,26,5.00390625,0.09359073638916016
12,34,120,200.69343417595186,2355,20,5.00390625,0.08567476272583008
12,35,120,200.55129855222089,2599,22,5.00390625,0.0840768814086914
12,36,120,332.575685169861,4950,42,5.00390625,0.11548542976379395
12,37,120,34.97056274847714,195,2,5.00390625,0.056572914123535156
12,38,120,239.52186130069808,3132,27,5.00390625,0.09100008010864258
12,39,120,205.82337649086307,3315,28,5.00390625,0.0997612476348877
12,40,120,187.9360748630711,2273,19,5.00390625,0.06717848777770996
12,41,120,185.66399692442897,1595,14,5.00390625,0.07396864891052246
12,42,120,203.58073580374366,3202,27,5.00390625,0.09682655334472656
12,43,120,348.8305191658003,3522,30,5.00390625,0.10121321678161621
12,44,120,85.08326112068518,1367,12,5.00390625,0.06639409065246582
12,45,120,195.82337649086298,3219,27,5.00390625,0.08837509155273438
12,46,120,161.8944443027284,1878,16,5.00390625,0.058882951736450195
12,47,120,336.1492782986681,4671,39,5.00390625,0.12150835990905762
12,48,120,11.071067811865476,31,1,5.00390625,0.04239225387573242
12,49,120,127.75230867899725,1174,10,5.00390625,0.06313204765319824
12,50,120,131.75230867899725,1530,13,5.00390625,0.06751537322998047
12,51,120,184.50966799187816,2723,23,5.00390625,0.08333039283752441
12,52,120,55.45584412271569,576,5,5.00390625,0.045041799545288086
12,53,120,88.66904755831209,1149,10,5.00390625,0.06405091285705566
12,54,120,267.977705423414,3577,30,5.00390625,0.10557079315185547
12,55,120,123.19595949289322,1497,13,5.00390625,0.054793357849121094
12,56,120,183.9949493661168,2591,22,5.00390625,0.08540177345275879
12,57,120,300.3746750430843,2993,25,5.00390625,0.0916903018951416
12,58,120,188.4091629284899,2849,24,5.00390625,0.089569091796875
12,59,120,192.0660171779823,2249,19,5.00390625,0.08243107795715332
12,60,120,75.74011537017758,799,7,5.00390625,0.04448056221008301
12,61,120,288.63455967290645,4367,37,5.00390625,0.11377739906311035
12,62,120,109.61017305526632,1436,12,5.00390625,0.06590795516967773
12,63,120,193.93607486307127,2547,22,5.00390625,0.08445310592651367
12,64,120,314.8061325481603,5024,42,5.00390625,0.1319417953491211
12,65,120,263.1614716074878,2853,24,5.00390625,0.09042644500732422
12,66,120,331.19090885901085,5370,45,5.00390625,0.13048768043518066
12,67,120,80.42640687119281,1002,9,5.00390625,0.060997962951660156
12,68,120,177.5807358037436,2313,20,5.00390625,0.10254764556884766
12,69,120,239.0904037956222,2635,22,5.00390625,0.08764433860778809
12,70,120,49.04163056034262,674,6,5.00390625,0.06432056427001953
12,71,120,188.59292911256355,2256,19,5.00390625,0.07843947410583496
12,72,120,64.8406204335659,782,7,5.00390625,0.058873653411865234
12,73,120,212.0365799264595,2987,25,5.00390625,0.09045672416687012
12,74,120,83.42640687119281,668,6,5.00390625,0.0552515983581543
12,75,120,109.26702730475868,1149,10,5.00390625,0.06290698051452637
12,76,120,353.4873734152927,4305,36,5.00390625,0.12572598457336426
12,77,120,109.53910524340085,1154,10,5.00390625,0.04777264595031738
12,78,120,13.899494936611667,43,1,5.00390625,0.04331469535827637
12,79,120,255.76450198781743,3905,33,5.00390625,0.11504650115966797
12,80,120,235.3208511739215,3706,31,5.00390625,0.10433578491210938
12,81,120,89.63961030678921,803,7,5.00390625,0.053496360778808594
12,82,120,126.68124086713178,1752,15,5.00390625,0.07398128509521484
12,83,120,67.87005768508877,781,7,5.00390625,0.05545997619628906
12,84,120,164.96551211459388,1914,16,5.00390625,0.09108114242553711
12,85,120,204.6639969244291,1868,16,5.00390625,0.07032084465026855
12,86,120,109.3969696196699,1517,13,5.00390625,0.06406664848327637
12,87,120,248.26197667087604,3339,28,5.00390625,0.09959745407104492
12,88,120,312.1614716074879,4176,35,5.00390625,0.11267781257629395
12,89,120,416.82546853191764,4292,36,5.00390625,0.12834739685058594
12,90,120,213.96551211459405,2998,25,5.00390625,0.09452128410339355
12,91,120,268.35028842544455,4076,34,5.00390625,0.10663008689880371
12,92,120,345.71782079359207,4133,35,5.00390625,0.11051130294799805
12,93,120,328.44574285495,3431,29,5.00390625,0.10921359062194824
12,94,120,80.76955262170044,754,7,5.00390625,0.050095319747924805
12,95,120,115.71067811865467,1192,10,5.00390625,0.07406759262084961
12,96,120,288.0904037956223,4143,35,5.00390625,0.11032414436340332
12,97,120,18.313708498984763,39,1,5.00390625,0.04832816123962402
12,98,120,81.8406204335659,932,8,5.00390625,0.05373978614807129
12,99,120,84.63961030678921,993,9,5.00390625,0.06951284408569336
12,100,120,15.071067811865476,32,1,5.00390625,0.03364968299865723
13,1,130,235.45079348883266,3810,30,5.00390625,0.11775612831115723
13,2,130,191.13708498984778,3237,25,5.00390625,0.09028267860412598
13,3,130,154.23759005323592,1935,15,5.00390625,0.07650613784790039
13,4,130,176.96551211459388,2024,16,5.00390625,0.07600283622741699
13,5,130,281.91883092036846,3466,27,5.00390625,0.09918498992919922
13,6,130,180.99494936611677,2784,22,5.00390625,0.09089279174804688
13,7,130,129.99494936611654,1664,13,5.00390625,0.0605466365814209
13,8,130,84.49747468305827,1158,9,5.00390625,0.059234619140625
13,9,130,219.20815280171334,3045,24,5.00390625,0.10301065444946289
13,10,130,94.81118318204302,984,8,5.00390625,0.06208157539367676
13,11,130,123.2253967444161,1522,12,5.00390625,0.06836867332458496
13,12,130,254.35028842544438,3421,27,5.00390625,0.0953071117401123
13,13,130,167.02438661763955,2372,19,5.00390625,0.08607673645019531
13,14,130,127.19595949289322,1163,9,5.00390625,0.05926966667175293
13,15,130,142.72287142747447,1087,9,5.00390625,0.05585217475891113
13,16,130,169.82337649086296,2559,20,5.00390625,0.08691048622131348
13,17,130,278.11984104714503,3376,26,5.00390625,0.08992147445678711
13,18,130,230.77669529663746,2505,20,5.00390625,0.08117294311523438
13,19,130,202.32085117392148,2589,20,5.00390625,0.08271288871765137
13,20,130,256.7472580451147,2690,21,5.00390625,0.08594250679016113
13,21,130,206.3208511739215,2685,21,5.00390625,0.08566522598266602
13,22,130,137.7401153701776,1709,14,5.00390625,0.06933474540710449
13,23,130,215.23759005323618,2689,21,5.00390625,0.08513736724853516
13,24,130,127.66904755831209,1084,9,5.00390625,0.04524850845336914
13,25,130,235.87720036002565,3169,25,5.00390625,0.08105945587158203
13,26,130,269.3208511739216,3475,27,5.00390625,0.12119436264038086
13,27,130,253.70562748477192,2962,23,5.00390625,0.07752776145935059
13,28,130,289.13203435596506,3334,26,5.00390625,0.08317685127258301
13,29,130,338.10259710444234,5182,40,5.00390625,0.11394023895263672
13,30,130,125.4680374315354,1776,14,5.00390625,0.0679159164428711
13,31,130,109.15432893255063,1507,12,5.00390625,0.0639638900756836
13,32,130,229.62236636408645,2721,21,5.00390625,0.08367085456848145
13,33,130,211.3797256769671,2975,23,5.00390625,0.08948230743408203
13,34,130,207.76450198781748,3011,24,5.00390625,0.0889735221862793
13,35,130,196.65180361560923,2657,21,5.00390625,0.09537649154663086
13,36,130,335.9482681718914,4972,39,5.00390625,0.12087273597717285
13,37,130,34.97056274847714,205,2,5.00390625,0.04526519775390625
13,38,130,240.79393923934026,3691,29,5.00390625,0.09701871871948242
13,39,130,202.99494936611683,2929,23,5.00390625,0.09483170509338379
13,40,130,177.6934341759518,2171,17,5.00390625,0.08560657501220703
13,41,130,185.663996924429,2041,16,5.00390625,0.07700848579406738
13,42,130,200.85281374238576,3226,25,5.00390625,0.09682917594909668
13,43,130,342.14422766478515,3881,30,5.00390625,0.10197734832763672
13,44,130,77.18376618407353,996,8,5.00390625,0.05156540870666504
