Experiment,Grid,lookahead,Path cost,Number of expanded nodes,Number of searches,Memory consumption (MB),Execution time (s)
17,70,17,47.72792206135785,632,41,0.0,0.016275405883789062
17,71,17,200.40916292848996,13527,41,0.0,0.6154234409332275
17,72,17,65.52691193458116,1441,41,0.0,0.05147743225097656
17,73,17,206.98275605729697,12280,41,0.0,0.7174019813537598
17,74,17,90.45584412271567,2759,41,0.015625,0.08509540557861328
17,75,17,119.56854249492373,5190,41,0.0,0.19418811798095703
17,76,17,355.60512242138384,35790,41,4.51171875,2.713963031768799
17,77,17,114.08326112068517,3725,41,0.2578125,0.1378629207611084
17,78,17,15.65685424949238,117,41,0.0,0.003514528274536133
17,79,17,241.2964645562819,14764,41,0.95703125,0.7479257583618164
17,80,17,226.1665222413707,15026,41,0.265625,0.7516658306121826
17,81,17,93.0121933088197,2654,41,0.0,0.08055925369262695
17,82,17,126.29646455628156,5253,41,0.01171875,0.19138169288635254
17,83,17,70.11269837220807,1493,41,0.0,0.03999137878417969
17,84,17,173.02438661763955,8211,41,0.0,0.3442656993865967
17,85,17,217.30865786510174,15860,41,0.0,0.6370723247528076
17,86,17,109.35533905932733,3687,41,0.0,0.1352245807647705
17,87,17,249.20815280171348,20479,41,1.20703125,0.8758306503295898
17,88,17,282.72287142747484,21322,41,1.14453125,0.6691417694091797
17,89,17,450.7594513539351,60164,41,5.3671875,1.9999449253082275
17,90,17,196.1837661840736,8284,41,0.01171875,0.1605241298675537
17,91,17,247.15432893255092,16632,41,1.6796875,0.5339334011077881
17,92,17,331.9360748630714,29220,41,1.32421875,0.871588945388794
17,93,17,345.97770542341414,37016,41,6.23046875,1.4060637950897217
17,94,17,81.94112549695424,2231,41,0.0,0.04047679901123047
17,95,17,118.84062043356587,4377,41,0.71484375,0.056554555892944336
17,96,17,269.1959594928935,21369,41,2.3125,0.8386750221252441
17,97,17,20.07106781186548,147,41,0.0,0.0018999576568603516
17,98,17,80.0416305603426,1619,41,0.00390625,0.029760122299194336
17,99,17,87.42640687119281,2524,41,0.0,0.039374589920043945
17,100,17,19.07106781186548,202,41,0.0,0.0
18,1,18,218.29646455628185,21972,44,1.15234375,0.5441620349884033
18,2,18,178.0832611206853,17201,44,0.30078125,0.376084566116333
18,3,18,156.7817459305203,13847,44,0.00390625,0.23852229118347168
18,4,18,186.53910524340097,15265,44,0.0,0.61454176902771
18,5,18,292.32085117392177,46481,44,7.23828125,3.4363958835601807
18,6,18,169.25483399593912,14249,44,0.0078125,0.7036752700805664
18,7,18,138.3969696196699,11128,44,0.0,0.4699695110321045
18,8,18,80.69848480983498,4019,44,0.00390625,0.1251063346862793
18,9,18,206.2548339959391,16364,44,0.015625,0.7797489166259766
18,10,18,99.0121933088197,5944,44,0.71484375,0.22516322135925293
18,11,18,116.11269837220804,6995,44,0.16796875,0.5130228996276855
18,12,18,246.6518036156094,31477,44,2.03125,1.6041224002838135
18,13,18,160.84062043356593,14799,44,0.00390625,0.2733144760131836
18,14,18,136.22539674441612,10496,44,0.0,0.16841936111450195
18,15,18,155.95331880577405,14469,44,0.0,0.23482608795166016
18,16,18,155.11269837220811,13628,44,0.0,0.23421049118041992
18,17,18,284.6223663640866,47429,44,2.80859375,1.2524254322052002
18,18,18,240.20815280171337,33155,44,4.75,0.7446370124816895
18,19,18,209.30865786510162,19415,44,0.61328125,0.40691542625427246
18,20,18,272.66399692442934,40236,44,2.5,0.934523344039917
18,21,18,192.0954544295051,19472,44,2.31640625,0.4542219638824463
18,22,18,134.76955262170043,9229,44,0.01953125,0.21964383125305176
18,23,18,214.81118318204318,23886,44,0.07421875,0.694387674331665
18,24,18,126.45584412271567,8748,44,0.6875,0.1687917709350586
18,25,18,235.55129855222106,28575,44,3.0703125,0.6111040115356445
18,26,18,270.7523086789977,28582,44,2.9453125,0.8057441711425781
18,27,18,265.13708498984795,38815,44,7.55859375,1.2836923599243164
18,28,18,302.0782104868024,39476,44,4.7890625,1.1227102279663086
18,29,18,320.3208511739219,42041,44,6.51171875,1.4533982276916504
18,30,18,120.69848480983495,7274,44,0.2890625,0.13671016693115234
18,31,18,102.97056274847714,5795,44,0.04296875,0.10422801971435547
18,32,18,222.36753236814735,25245,44,2.90625,0.64937424659729
18,33,18,202.08326112068528,22118,44,0.171875,0.5546698570251465
18,34,18,211.58073580374378,24754,44,2.6015625,0.5500040054321289
18,35,18,183.49747468305833,12744,44,0.05859375,0.28818726539611816
18,36,18,317.8233764908633,42020,44,4.8828125,1.1939537525177002
18,37,18,41.55634918610404,897,44,0.0,0.015626907348632812
18,38,18,231.7817459305205,26918,44,0.01171875,0.713935136795044
18,39,18,191.2548339959391,18265,44,0.02734375,0.3923823833465576
18,40,18,196.09545442950503,21408,44,0.0,0.4596741199493408
18,41,18,194.40916292848996,21771,44,2.78515625,0.48132920265197754
18,42,18,185.5979797464467,10750,44,0.5390625,0.17495131492614746
18,43,18,358.6051224213839,59567,44,7.27734375,1.7470371723175049
18,44,18,76.2132034355964,3148,44,0.0,0.044791221618652344
18,45,18,177.5979797464467,16124,44,0.00390625,0.355757474899292
18,46,18,171.02438661763958,17035,44,0.0,0.3130457401275635
18,47,18,318.12489168102815,48039,44,5.0859375,1.2854812145233154
18,48,18,17.07106781186548,300,44,0.0,0.0
18,49,18,134.98275605729685,10072,44,0.0,0.17216801643371582
18,50,18,136.0538238691623,10390,44,0.0,0.17277979850769043
18,51,18,173.35533905932743,15119,44,0.00390625,0.2994527816772461
18,52,18,54.14213562373095,1651,44,0.0,0.016165971755981445
18,53,18,83.35533905932735,4046,44,0.0,0.047410011291503906
18,54,18,259.85281374238593,36186,44,4.71875,0.9900984764099121
18,55,18,121.74011537017753,7694,44,0.0,0.12667393684387207
18,56,18,170.4974746830584,15267,44,0.0,0.31334352493286133
18,57,18,316.39191898578724,49378,44,4.51171875,1.5257060527801514
18,58,18,179.25483399593918,20118,44,0.0,0.40796709060668945
18,59,18,183.53910524340108,17604,44,2.51953125,0.3619997501373291
18,60,18,85.11269837220806,4700,44,0.01171875,0.045769453048706055
18,61,18,277.4386001800128,37657,44,4.98046875,1.0062031745910645
18,62,18,112.15432893255064,7512,44,0.00390625,0.11348509788513184
18,63,18,195.61017305526659,28329,44,0.05078125,0.5478277206420898
18,64,18,288.1959594928936,27943,44,3.00390625,0.6593573093414307
18,65,18,279.17871555019076,40499,44,6.81640625,0.9244747161865234
18,66,18,294.0538238691626,38035,44,4.3515625,1.0641238689422607
18,67,18,76.6274169979695,2993,44,0.29296875,0.04688620567321777
18,68,18,169.63961030678928,15876,44,1.1015625,0.2816469669342041
18,69,18,250.76450198781754,31163,44,1.57421875,0.6734349727630615
18,70,18,47.72792206135785,1201,44,0.12890625,0.015632152557373047
18,71,18,200.40916292848996,22570,44,2.11328125,0.4164614677429199
18,72,18,65.52691193458116,2539,44,0.0,0.0308225154876709
18,73,18,206.98275605729697,22697,44,0.390625,0.48479580879211426
18,74,18,90.45584412271567,5086,44,0.00390625,0.06280636787414551
18,75,18,119.56854249492373,8225,44,0.00390625,0.1093895435333252
18,76,18,355.60512242138384,52356,44,1.69921875,1.5196232795715332
18,77,18,114.08326112068517,6524,44,0.48046875,0.09429264068603516
18,78,18,15.65685424949238,142,44,0.0,0.015571355819702148
18,79,18,241.2964645562819,26779,44,1.71484375,0.6104736328125
18,80,18,226.1665222413707,27863,44,0.37109375,0.6422932147979736
18,81,18,93.0121933088197,4617,44,0.6640625,0.04728841781616211
18,82,18,126.29646455628156,8817,44,1.28515625,0.10937285423278809
18,83,18,70.11269837220807,2606,44,0.0,0.03217601776123047
18,84,18,173.02438661763955,16557,44,0.796875,0.3290400505065918
18,85,18,217.30865786510174,26950,44,2.75,0.5941376686096191
18,86,18,109.35533905932733,6576,44,0.78125,0.0936439037322998
18,87,18,249.20815280171348,36358,44,6.78125,0.8630721569061279
18,88,18,282.72287142747484,42277,44,2.69921875,1.2051374912261963
18,89,18,450.7594513539351,87439,44,12.359375,2.8628454208374023
18,90,18,196.1837661840736,18928,44,1.22265625,0.40710902214050293
18,91,18,247.15432893255092,32203,44,3.00390625,0.7928221225738525
18,92,18,331.9360748630714,57162,44,4.80859375,1.9732165336608887
18,93,18,345.97770542341414,62876,44,6.015625,1.9571483135223389
18,94,18,81.94112549695424,3587,44,0.2109375,0.04636216163635254
18,95,18,118.84062043356587,7987,44,0.80859375,0.12499642372131348
18,96,18,269.1959594928935,37125,44,4.75390625,0.9165582656860352
18,97,18,20.07106781186548,239,44,0.0,0.0
18,98,18,80.0416305603426,3450,44,0.35546875,0.04688405990600586
18,99,18,87.42640687119281,4321,44,0.0390625,0.06247663497924805
18,100,18,19.07106781186548,247,44,0.0,0.0
19,1,19,218.29646455628185,10941,46,1.36328125,0.21875286102294922
19,2,19,178.0832611206853,9055,46,0.2109375,0.2192373275756836
19,3,19,156.7817459305203,7442,46,0.71875,0.11010885238647461
19,4,19,186.539105243401,10533,46,0.97265625,0.2036139965057373
19,5,19,292.32085117392177,30056,46,1.36328125,0.7985100746154785
19,6,19,169.25483399593912,7634,46,0.8125,0.15625762939453125
19,7,19,138.3969696196699,6726,46,0.11328125,0.10996723175048828
19,8,19,80.69848480983498,2231,46,0.0078125,0.03131437301635742
19,9,19,206.2548339959391,9574,46,0.99609375,0.18063569068908691
19,10,19,99.0121933088197,3408,46,0.0,0.031255483627319336
19,11,19,116.11269837220804,3676,46,0.01171875,0.06249856948852539
19,12,19,246.6518036156094,16596,46,0.0234375,0.31313514709472656
19,13,19,160.84062043356593,8249,46,0.0,0.1409318447113037
19,14,19,136.22539674441612,5853,46,0.046875,0.09376215934753418
19,15,19,155.95331880577405,8144,46,0.06640625,0.12489509582519531
19,16,19,155.11269837220811,6960,46,0.0,0.12500429153442383
19,17,19,284.6223663640866,26905,46,0.79296875,0.6577551364898682
19,18,19,240.20815280171337,18936,46,0.578125,0.40676045417785645
19,19,19,209.30865786510162,11556,46,1.86328125,0.21954035758972168
19,20,19,272.66399692442934,22278,46,0.703125,0.5312519073486328
19,21,19,192.0954544295051,10163,46,0.0,0.1874995231628418
19,22,19,134.76955262170043,4950,46,0.0,0.09426045417785645
19,23,19,214.81118318204318,12330,46,0.08984375,0.2505326271057129
19,24,19,126.45584412271567,3546,46,0.1484375,0.062497615814208984
19,25,19,235.55129855222106,17499,46,0.01953125,0.3442807197570801
19,26,19,270.7523086789977,19540,46,3.27734375,0.4239511489868164
19,27,19,265.13708498984795,21540,46,1.0546875,0.46920323371887207
19,28,19,302.0782104868024,26137,46,2.72265625,0.6101551055908203
19,29,19,320.3208511739219,27394,46,1.13671875,0.673022985458374
19,30,19,120.69848480983495,3837,46,0.0,0.062493324279785156
19,31,19,102.97056274847714,3188,46,0.0,0.04696202278137207
19,32,19,222.36753236814735,13919,46,0.1015625,0.29784178733825684
19,33,19,202.08326112068528,11339,46,1.96484375,0.21922922134399414
19,34,19,211.58073580374378,13513,46,0.06640625,0.2508065700531006
19,35,19,183.49747468305836,6664,46,0.0,0.14081406593322754
19,36,19,317.8233764908633,27831,46,0.8671875,0.8004369735717773
19,37,19,41.55634918610404,467,46,0.0,0.01562643051147461
19,38,19,231.7817459305205,15137,46,0.0,0.3445422649383545
19,39,19,191.2548339959391,9050,46,0.0,0.20312952995300293
19,40,19,196.09545442950503,12805,46,0.06640625,0.2349412441253662
19,41,19,194.40916292848996,12520,46,0.0,0.25106120109558105
19,42,19,185.5979797464467,6109,46,0.0,0.0938570499420166
19,43,19,358.6051224213839,39102,46,5.06640625,1.0666532516479492
19,44,19,76.2132034355964,1609,46,0.0,0.015705108642578125
19,45,19,177.5979797464467,8678,46,0.0,0.17207980155944824
19,46,19,171.02438661763958,9719,46,0.0,0.15806961059570312
19,47,19,318.12489168102815,26103,46,1.1328125,0.7035095691680908
19,48,19,17.07106781186548,248,46,0.0,0.015707731246948242
19,49,19,134.98275605729685,6154,46,0.546875,0.09426450729370117
19,50,19,136.0538238691623,5991,46,0.05078125,0.09390759468078613
19,51,19,173.35533905932743,8333,46,0.1953125,0.17250418663024902
19,52,19,54.14213562373095,915,46,0.0,0.01589488983154297
19,53,19,83.35533905932735,2167,46,0.0,0.03418278694152832
19,54,19,259.85281374238593,19964,46,1.7734375,0.4669766426086426
19,55,19,121.74011537017753,4096,46,0.0,0.06269335746765137
19,56,19,170.4974746830584,7451,46,0.0,0.1256105899810791
